subset,num,utt_num,text,pronounce,monophone
3,104,3_104,タピオカパールやゼリー入りのものも販売されている。,たぴおかぱーるやぜりーいりのものもはんばいされている。,t a p i o k a p a: r u y a z e r i: i r i n o m o n o m o h a N b a i s a r e t e i r u
3,105,3_105,チェッカー間際にピットアウトし、チェッカーを受けている。,ちぇっかーまぎわにぴっとあうとし、ちぇっかーをうけている。,ch e q k a: m a g i w a n i p i q t o a u t o sh i # ch e q k a: o u k e t e i r u
3,106,3_106,ほぞ穴に比してほぞを大きめに作って嵌め合わせる。,ほぞあなにひしてほぞをおーきめにつくってはめあわせる。,h o z o a n a n i h i sh i t e h o z o o o: k i m e n i ts u k u q t e h a m e a w a s e r u
3,107,3_107,合法的なコピーをもつユーザーは、通知は受けない。,ごーほーてきなこぴーをもつゆーざーわ、つーちわうけない。,g o: h o: t e k i n a k o p i: o m o ts u y u: z a: w a # ts u: ch i w a u k e n a i
3,108,3_108,実際にオンエアは数秒で後姿だけの出演。,じっさいにおんえあわすーびょーでうしろすがただけのしゅつえん。,j i q s a i n i o N e a w a s u: by o: d e u sh i r o s u g a t a d a k e n o sh u ts u e N
3,109,3_109,ギフトコーナーや婦人雑貨などを扱う売り場を備える。,ぎふとこーなーやふじんざっかなどをあつかううりばをそなえる。,g i f u t o k o: n a: y a f u j i N z a q k a n a d o o a ts u k a u u r i b a o s o n a e r u
4,0,4_0,カフェインレス、カフェインフリーとも呼ぶ。,かふぇいんれす、かふぇいんふりーともよぶ。,k a f e i N r e s u # k a f e i N f u r i: t o m o y o b u
4,1,4_1,コーディネーターがプレゼンテーションする。,こーでぃねーたーがぷれぜんてーしょんする。,k o: d i n e: t a: g a p u r e z e N t e: sh o N s u r u
4,2,4_2,ええ旅プランを求めてリサーチ旅。,ええたびぷらんをもとめてりさーちたび。,e e t a b i p u r a N o m o t o m e t e r i s a: ch i t a b i
4,3,4_3,序文、緒言、序論などを意味する。,じょぶん、ちょげん、じょろんなどをいみする。,j o b u N # ch o g e N # j o r o N n a d o o i m i s u r u
4,4,4_4,アドベンチャー形式の任務に挑む。,あどべんちゃーけいしきのにんむにいどむ。,a d o b e N ch a: k e i sh i k i n o n i N m u n i i d o m u
4,5,4_5,恋愛エッセイを数多く執筆。,れんあいえっせいをかずおーくしっぴつ。,r e N a i e q s e i o k a z u o: k u sh i q p i ts u
4,6,4_6,醤油醸造業と漁業で発展。,しょーゆじょーぞーぎょーとぎょぎょーではってん。,sh o: y u j o: z o: gy o: t o gy o gy o: d e h a q t e N
4,7,4_7,民芸茶屋やパブなどを経営した。,みんげいちゃややぱぶなどをけいえいした。,m i N g e i ch a y a y a p a b u n a d o o k e i e i sh i t a
4,8,4_8,ファームウェアアップデートは失敗する。,ふぁーむうぇああっぷでーとわしっぱいする。,f a: m u w e a a q p u d e: t o w a sh i q p a i s u r u
4,9,4_9,このバージョンはバッファに格納される。,このばーじょんわばっふぁにかくのーされる。,k o n o b a: j o N w a b a q f a n i k a k u n o: s a r e r u
4,10,4_10,サーバが応答パケットにコピーする。,さーばがおーとーぱけっとにこぴーする。,s a: b a g a o: t o: p a k e q t o n i k o p i: s u r u
4,11,4_11,往々にして強風に遭遇する。,おーおーにしてきょーふーにそーぐーする。,o: o: n i sh i t e ky o: f u: n i s o: g u: s u r u
4,12,4_12,冬は幼虫や蛹で越冬する。,ふゆわよーちゅーやさなぎでえっとーする。,f u y u w a y o: ch u: y a s a n a g i d e e q t o: s u r u
4,13,4_13,いずれもペーパープランに終わっている。,いずれもぺーぱーぷらんにおわっている。,i z u r e m o p e: p a: p u r a N n i o w a q t e i r u
4,14,4_14,論調は中道右派、もしくは右派。,ろんちょーわちゅーどーうは、もしくわうは。,r o N ch o: w a ch u: d o: u h a # m o sh i k u w a u h a
4,15,4_15,地上では鈍い女子社員を装う。,ちじょーでわにぶいじょししゃいんをよそおう。,ch i j o: d e w a n i b u i j o sh i sh a i N o y o s o o u
4,16,4_16,餅つきを行う足踏み式の臼。,もちつきをおこなうあしぶみしきのうす。,m o ch i ts u k i o o k o n a u a sh i b u m i sh i k i n o u s u
4,17,4_17,ブリッジした状態でフォールを奪う。,ぶりっじしたじょーたいでふぉーるをうばう。,b u r i q j i sh i t a j o: t a i d e f o: r u o u b a u
4,18,4_18,カールを打ち破って王座を奪った。,かーるをうちやぶっておーざをうばった。,k a: r u o u ch i y a b u q t e o: z a o u b a q t a
4,19,4_19,独奏チェロとファゴットがそれに続く。,どくそーちぇろとふぁごっとがそれにつずく。,d o k u s o: ch e r o t o f a g o q t o g a s o r e n i ts u z u k u
4,20,4_20,ティー以外なら名前はなんでもいいわ。,てぃーいがいならなまえわなんでもいいわ。,t i: i g a i n a r a n a m a e w a n a N d e m o i i w a
4,21,4_21,その途端、自分が極楽へスーッ。,そのとたん、じぶんがごくらくえすーっ。,s o n o t o t a N # j i b u N g a g o k u r a k u e s u: q
4,22,4_22,一座の座長として地方を巡業。,いちざのざちょーとしてちほーをじゅんぎょー。,i ch i z a n o z a ch o: t o sh i t e ch i h o: o j u N gy o:
4,23,4_23,舟運が交通の動脈であった。,しゅーうんがこーつーのどーみゃくであった。,sh u: u N g a k o: ts u: n o d o: my a k u d e a q t a
4,24,4_24,夢への大きな第一歩を踏み出す。,ゆめえのおーきなだいいっぽをふみだす。,y u m e e n o o: k i n a d a i i q p o o f u m i d a s u
4,25,4_25,シンフォニーコンサートも行っている。,しんふぉにーこんさーともおこなっている。,sh i N f o n i: k o N s a: t o m o o k o n a q t e i r u
4,26,4_26,ゼーゼー言うような大きな声で鳴く。,ぜーぜーいうよーなおーきなこえでなく。,z e: z e: i u y o: n a o: k i n a k o e d e n a k u
4,27,4_27,はじめに北方軍閥を迎え撃った。,はじめにほっぽーぐんばつをむかえうった。,h a j i m e n i h o q p o: g u N b a ts u o m u k a e u q t a
4,28,4_28,ルーズリーフファイルに入れて保管される。,るーずりーふふぁいるにいれてほかんされる。,r u: z u r i: f u f a i r u n i i r e t e h o k a N s a r e r u
4,29,4_29,長距離用宇宙船のノウハウを得る。,ちょーきょりよーうちゅうせんののーはうをえる。,ch o: ky o r i y o: u ch u u s e N n o n o: h a u o e r u
4,30,4_30,ソフトウェアのバージョンアップで対処した。,そふとうぇあのばーじょんあっぷでたいしょした。,s o f u t o w e a n o b a: j o N a q p u d e t a i sh o sh i t a
4,31,4_31,バター、卵およびベーキングパウダー。,ばたー、たまごおよびべーきんぐぱうだー。,b a t a: # t a m a g o o y o b i b e: k i N g u p a u d a:
4,32,4_32,自我やアイデンティティの超越だとされる。,じがやあいでんてぃてぃのちょーえつだとされる。,j i g a y a a i d e N t i t i n o ch o: e ts u d a t o s a r e r u
4,33,4_33,ワールド柔道ツアーには含まれない。,わーるどじゅーどーつあーにわふくまれない。,w a: r u d o j u: d o: ts u a: n i w a f u k u m a r e n a i
4,34,4_34,乙級リーグへの参加を可能にする。,おつきゅーりーぐえのさんかをかのーにする。,o ts u ky u: r i: g u e n o s a N k a o k a n o: n i s u r u
4,35,4_35,架空の文字アースによって表記される。,かくーのもじあーすによってひょーきされる。,k a k u: n o m o j i a: s u n i y o q t e hy o: k i s a r e r u
4,36,4_36,そのまま順位を維持しシーズンを終えた。,そのままじゅんいをいじししーずんをおえた。,s o n o m a m a j u N i o i j i sh i sh i: z u N o o e t a
4,37,4_37,グレーのスーツにちょびひげなしで登場。,ぐれーのすーつにちょびひげなしでとーじょー。,g u r e: n o s u: ts u n i ch o b i h i g e n a sh i d e t o: j o:
4,38,4_38,射撃は射手足下のペダルで行う。,しゃげきわしゃしゅあしもとのぺだるでおこなう。,sh a g e k i w a sh a sh u a sh i m o t o n o p e d a r u d e o k o n a u
4,39,4_39,武器は塩酸を発射するレーザー銃。,ぶきわえんさんをはっしゃするれーざーじゅー。,b u k i w a e N s a N o h a q sh a s u r u r e: z a: j u:
4,40,4_40,ひざを負傷しシーズン絶望となった。,ひざをふしょーししーずんぜつぼーとなった。,h i z a o f u sh o: sh i sh i: z u N z e ts u b o: t o n a q t a
4,41,4_41,アーティチョークの利権を部下に奪われた。,あーてぃちょーくのりけんをぶかにうばわれた。,a: t i ch o: k u n o r i k e N o b u k a n i u b a w a r e t a
4,42,4_42,ウィスキーをベースとするレシピが有名。,うぃすきーをべーすとするれしぴがゆーめい。,w i s u k i: o b e: s u t o s u r u r e sh i p i g a y u: m e i
4,43,4_43,冬は男女ともブレザーを着用する。,ふゆわだんじょともぶれざーをちゃくよーする。,f u y u w a d a N j o t o m o b u r e z a: o ch a k u y o: s u r u
4,44,4_44,彼が唯一得た政府ポストとなった。,かれがゆいいつえたせいふぽすととなった。,k a r e g a y u i i ts u e t a s e i f u p o s u t o t o n a q t a
4,45,4_45,趣味は切手集めとテディベアのコレクション。,しゅみわきってあつめとてでぃべあのこれくしょん。,sh u m i w a k i q t e a ts u m e t o t e d i b e a n o k o r e k u sh o N
4,46,4_46,キッカーなどパークアイテムもいくつかある。,きっかーなどぱーくあいてむもいくつかある。,k i q k a: n a d o p a: k u a i t e m u m o i k u ts u k a a r u
4,47,4_47,ブティックやジュエリーショップなどが入居する。,ぶてぃっくやじゅえりーしょっぷなどがにゅーきょする。,b u t i q k u y a j u e r i: sh o q p u n a d o g a ny u: ky o s u r u
4,48,4_48,その主要ポストは野党議員に譲った。,そのしゅよーぽすとわやとーぎいんにゆずった。,s o n o sh u y o: p o s u t o w a y a t o: g i i N n i y u z u q t a
4,49,4_49,アマリロ地区にてプロレスラーとしてデビュー。,あまりろちくにてぷろれすらーとしてでびゅー。,a m a r i r o ch i k u n i t e p u r o r e s u r a: t o sh i t e d e by u:
4,50,4_50,ディーゼルエンジン車がターボつきに統一。,でぃーぜるえんじんしゃがたーぼつきにとーいつ。,d i: z e r u e N j i N sh a g a t a: b o ts u k i n i t o: i ts u
4,51,4_51,それぞれ強奪した金品を浪費した。,それぞれごーだつしたきんぴんをろーひした。,s o r e z o r e g o: d a ts u sh i t a k i N p i N o r o: h i sh i t a
4,52,4_52,幼虫は触れるとピシッという音を出す。,よーちゅーわふれるとぴしっとゆうおとをだす。,y o: ch u: w a f u r e r u t o p i sh i q t o y u u o t o o d a s u
4,53,4_53,コケの生えた身体をシェイプアップさせた。,こけのはえたしんたいをしぇいぷあっぷさせた。,k o k e n o h a e t a sh i N t a i o sh e i p u a q p u s a s e t a
4,54,4_54,空軍少尉兼レーダー技師を務めた。,くーぐんしょーいけんれーだーぎしをつとめた。,k u: g u N sh o: i k e N r e: d a: g i sh i o ts u t o m e t a
4,55,4_55,異常部位へのエネルギー供給を増やす。,いじょーぶいえのえねるぎーきょーきゅーをふやす。,i j o: b u i e n o e n e r u g i: ky o: ky u: o f u y a s u
4,56,4_56,ボヘミアン達を一網打尽に捕らえる。,ぼへみあんたちをいちもーだじんにとらえる。,b o h e m i a N t a ch i o i ch i m o: d a j i N n i t o r a e r u
4,57,4_57,母親は主婦で父親は美容師だった。,ははおやわしゅふでちちおやわびようしだった。,h a h a o y a w a sh u f u d e ch i ch i o y a w a b i y o u sh i d a q t a
4,58,4_58,以前家出をした実家へ一時居候。,いぜんいえでをしたじっかえいちじいそーろー。,i z e N i e d e o sh i t a j i q k a e i ch i j i i s o: r o:
4,59,4_59,みづほもかつては防除班に所属していた。,みずほもかつてわぼーじょはんにしょぞくしていた。,m i z u h o m o k a ts u t e w a b o: j o h a N n i sh o z o k u sh i t e i t a
4,60,4_60,プレイヤーが教えずとも豊富な語彙を持つ。,ぷれいやーがおしえずともほーふなごいをもつ。,p u r e i y a: g a o sh i e z u t o m o h o: f u n a g o i o m o ts u
4,61,4_61,酷い冷え性でクーラーも苦手だとのこと。,ひどいひえしょーでくーらーもにがてだとのこと。,h i d o i h i e sh o: d e k u: r a: m o n i g a t e d a t o n o k o t o
4,62,4_62,メンバー共通のモチーフは地上動物。,めんばーきょーつーのもちーふわちじょーどーぶつ。,m e N b a: ky o: ts u: n o m o ch i: f u w a ch i j o: d o: b u ts u
4,63,4_63,ウオータージェットを搭載するタイプもある。,うおーたーじぇっとをとーさいするたいぷもある。,u o: t a: j e q t o o t o: s a i s u r u t a i p u m o a r u
4,64,4_64,いつもはちょっぴり、おっちょこちょいな女の子。,いつもわちょっぴり、おっちょこちょいなおんなのこ。,i ts u m o w a ch o q p i r i # o q ch o k o ch o i n a o N n a n o k o
4,65,4_65,種無しウエハースや普通のパンを用いる。,たねなしうえはーすやふつーのぱんをもちいる。,t a n e n a sh i u e h a: s u y a f u ts u: n o p a N o m o ch i i r u
4,66,4_66,睦月は轟沈寸前の窮地に陥る。,むつきわごーちんすんぜんのきゅーちにおちいる。,m u ts u k i w a g o: ch i N s u N z e N n o ky u: ch i n i o ch i i r u
4,67,4_67,流通在庫をもって売り切り終売となる。,りゅーつーざいこをもってうりきりしゅうばいとなる。,ry u: ts u: z a i k o o m o q t e u r i k i r i sh u u b a i t o n a r u
4,68,4_68,バラの色は薄いピンクから薄い赤の内。,ばらのいろわうすいぴんくからうすいあかのうち。,b a r a n o i r o w a u s u i p i N k u k a r a u s u i a k a n o u ch i
4,69,4_69,趣味は旅行、ぬいぐるみ集め、犬と散歩。,しゅみわりょこー、ぬいぐるみあつめ、いぬとさんぽ。,sh u m i w a ry o k o: # n u i g u r u m i a ts u m e # i n u t o s a N p o
4,70,4_70,ヨットクラブ、保護地や保存地も数か所ある。,よっとくらぶ、ほごちやほぞんちもすーかしょある。,y o q t o k u r a b u # h o g o ch i y a h o z o N ch i m o s u: k a sh o a r u
4,71,4_71,いや、そういう脆さがあるうちはダメでしょうね。,いや、そーゆうもろさがあるうちわだめでしょうね。,i y a # s o: y u u m o r o s a g a a r u u ch i w a d a m e d e sh o u n e
4,72,4_72,精舎建立と仏像安置を発願する。,しょーじゃこんりゅーとぶつぞーあんちをほつがんする。,sh o: j a k o N ry u: t o b u ts u z o: a N ch i o h o ts u g a N s u r u
4,73,4_73,正門辺りはキャンパスで一番古い場所。,せいもんあたりわきゃんぱすでいちばんふるいばしょ。,s e i m o N a t a r i w a ky a N p a s u d e i ch i b a N f u r u i b a sh o
4,74,4_74,情報や知識の順序付け戦略でもない。,じょーほーやちしきのじゅんじょずけせんりゃくでもない。,j o: h o: y a ch i sh i k i n o j u N j o z u k e s e N ry a k u d e m o n a i
4,75,4_75,所有する暗号キーの特許を譲り受けた。,しょゆーするあんごーきーのとっきょをゆずりうけた。,sh o y u: s u r u a N g o: k i: n o t o q ky o o y u z u r i u k e t a
4,76,4_76,脳出血の発作による心不全で死亡。,のーしゅっけつのほっさによるしんふぜんでしぼー。,n o: sh u q k e ts u n o h o q s a n i y o r u sh i N f u z e N d e sh i b o:
4,77,4_77,初めは本茶と非茶を比べ当てる遊びだった。,はじめわほんちゃとひちゃをくらべあてるあそびだった。,h a j i m e w a h o N ch a t o h i ch a o k u r a b e a t e r u a s o b i d a q t a
4,78,4_78,瞼を黒く塗ってピエロ風の格好をする。,まぶたをくろくぬってぴえろふーのかっこーをする。,m a b u t a o k u r o k u n u q t e p i e r o f u: n o k a q k o: o s u r u
4,79,4_79,勲一等に叙せられ旭日大綬章を受勲。,くんいっとーにじょせられあさひだいじゅしょーをじゅくん。,k u N i q t o: n i j o s e r a r e a s a h i d a i j u sh o: o j u k u N
4,80,4_80,または解除ゲーム数で概ね判別出来る。,またわかいじょげーむすーでおーむねはんべつできる。,m a t a w a k a i j o g e: m u s u: d e o: m u n e h a N b e ts u d e k i r u
4,81,4_81,プラズマスパークのエネルギーコアを強奪する。,ぷらずますぱーくのえねるぎーこあをごーだつする。,p u r a z u m a s u p a: k u n o e n e r u g i: k o a o g o: d a ts u s u r u
4,82,4_82,風を自在に操って冒険を進めてゆく。,かぜをじざいにあやつってぼーけんをすすめてゆく。,k a z e o j i z a i n i a y a ts u q t e b o: k e N o s u s u m e t e y u k u
4,83,4_83,デュアルエアバッグとヒーター付きシートを備えた。,でゅあるえあばっぐとひーたーつきしーとをそなえた。,dy u a r u e a b a q g u t o h i: t a: ts u k i sh i: t o o s o n a e t a
4,84,4_84,補助魔法を使いこなすオールマイティーな兵士。,ほじょまほーをつかいこなすおーるまいてぃーなへいし。,h o j o m a h o: o ts u k a i k o n a s u o: r u m a i t i: n a h e i sh i
4,85,4_85,小型のアクチュエータやモーターへの応用もある。,こがたのあくちゅえーたやもーたーえのおーよーもある。,k o g a t a n o a k u ch u e: t a y a m o: t a: e n o o: y o: m o a r u
4,86,4_86,後衛パーサーは遮蔽板を前方にばらまく。,こーえいぱーさーわしゃへいばんをぜんぽーにばらまく。,k o: e i p a: s a: w a sh a h e i b a N o z e N p o: n i b a r a m a k u
4,87,4_87,初々しいピュアな純愛模様も描かれている。,ういういしいぴゅあなじゅんあいもよーもえがかれている。,u i u i sh i i py u a n a j u N a i m o y o: m o e g a k a r e t e i r u
4,88,4_88,マグネシウムイオン、カリウムイオンなどを保持する。,まぐねしゅーむいおん、かりゅーむいおんなどをほじする。,m a g u n e sh u: m u i o N # k a ry u: m u i o N n a d o o h o j i s u r u
4,89,4_89,その後ファーストウエーブを経て、現事務所に所属。,そのごふぁーすとうえーぶをへて、げんじむしょにしょぞく。,s o n o g o f a: s u t o u e: b u o h e t e # g e N j i m u sh o n i sh o z o k u
4,90,4_90,犬グッズショップ、夏場は犬用プールを備える。,いぬぐっずしょっぷ、なつばわいぬよーぷーるをそなえる。,i n u g u q z u sh o q p u # n a ts u b a w a i n u y o: p u: r u o s o n a e r u
4,91,4_91,アイディア、アイデンティティを重視するアプローチである。,あいでぃあ、あいでんてぃてぃをじゅーしするあぷろーちである。,a i d i a # a i d e N t i t i o j u: sh i s u r u a p u r o: ch i d e a r u
4,92,4_92,イベントを通知するオブジェクト側のインターフェース。,いべんとをつーちするおぶじぇくとがわのいんたーふぇーす。,i b e N t o o ts u: ch i s u r u o b u j e k u t o g a w a n o i N t a: f e: s u
4,93,4_93,ティーファを連れて魔物討伐の冒険へと向かった。,てぃーふぁをつれてまものとーばつのぼーけんえとむかった。,t i: f a o ts u r e t e m a m o n o t o: b a ts u n o b o: k e N e t o m u k a q t a
4,94,4_94,オアシスはオーディエンスを惹きつける力を持っていた。,おあしすわおーでぃえんすをひきつけるちからをもっていた。,o a sh i s u w a o: d i e N s u o h i k i ts u k e r u ch i k a r a o m o q t e i t a
4,95,4_95,全日本フェンシング選手権で、エペ個人優勝。,ぜんにほんふぇんしんぐせんしゅけんで、えぺこじんゆーしょー。,z e N n i h o N f e N sh i N g u s e N sh u k e N d e # e p e k o j i N y u: sh o:
4,96,4_96,レシーバー右後部の大型レバーへ変更された。,れしーばーみぎこーぶのおーがたればーえへんこーされた。,r e sh i: b a: m i g i k o: b u n o o: g a t a r e b a: e h e N k o: s a r e t a
4,97,4_97,レンズシャッターはレンズ付近に位置するシャッターである。,れんずしゃったーわれんずふきんにいちするしゃったーである。,r e N z u sh a q t a: w a r e N z u f u k i N n i i ch i s u r u sh a q t a: d e a r u
4,98,4_98,復興チャリティイベントのナビゲーター等も務めている。,ふっこーちゃりてぃいべんとのなびげーたーとーもつとめている。,f u q k o: ch a r i t i i b e N t o n o n a b i g e: t a: t o: m o ts u t o m e t e i r u
4,99,4_99,サブルーチン、プロシージャ、コルーチンにおけるネスティング。,さぶるーちん、ぷろしーじゃ、こるーちんにおけるねすてぃんぐ。,s a b u r u: ch i N # p u r o sh i: j a # k o r u: ch i N n i o k e r u n e s u t i N g u
4,100,4_100,それぞれの製品を釜焙茶、籠焙茶といった。,それぞれのせいひんをかまほうじちゃ、かごほうじちゃといった。,s o r e z o r e n o s e i h i N o k a m a h o u j i ch a # k a g o h o u j i ch a t o i q t a
4,101,4_101,数百フィートから数千フィート程度しか伝達しない。,すーひゃくふぃーとからすーせんふぃーとていどしかでんたつしない。,s u: hy a k u f i: t o k a r a s u: s e N f i: t o t e i d o sh i k a d e N t a ts u sh i n a i
4,102,4_102,アンチテーゼが存在しなければアウフヘーベンは起きない。,あんちてーぜがそんざいしなければあうふへーべんわおきない。,a N ch i t e: z e g a s o N z a i sh i n a k e r e b a a u f u h e: b e N w a o k i n a i
4,103,4_103,ゲストというよりはウィークリーパーソナリティ同然であった。,げすとというよりわうぃーくりーぱーそなりてぃどーぜんであった。,g e s u t o t o i u y o r i w a w i: k u r i: p a: s o n a r i t i d o: z e N d e a q t a
4,104,4_104,その他はストップウォッチ使用で秒単位の消費は切り捨て。,そのたわすとっぷうぉっちしよーでびょーたんいのしょーひわきりすて。,s o n o t a w a s u t o q p u w o q ch i sh i y o: d e by o: t a N i n o sh o: h i w a k i r i s u t e
4,105,4_105,スペシャルプログラムやミュージックビデオスペシャルをオンエアする。,すぺしゃるぷろぐらむやみゅーじっくびでおすぺしゃるをおんえあする。,s u p e sh a r u p u r o g u r a m u y a my u: j i q k u b i d e o s u p e sh a r u o o N e a s u r u
4,106,4_106,合流バッファ、リソースバッファという概念を導入した。,ごーりゅーばっふぁ、りそーすばっふぁとゆうがいねんをどーにゅーした。,g o: ry u: b a q f a # r i s o: s u b a q f a t o y u u g a i n e N o d o: ny u: sh i t a
4,107,4_107,もう一方はハート型の錠前を持ち再び中央へ。,もーいっぽーわはーとがたのじょーまえをもちふたたびちゅーおーえ。,m o: i q p o: w a h a: t o g a t a n o j o: m a e o m o ch i f u t a t a b i ch u: o: e
5,0,5_0,主なユニフィケーションは数種類ある。,おもなゆにふぃけーしょんわすーしゅるいある。,o m o n a y u n i f i k e: sh o N w a s u: sh u r u i a r u
5,1,5_1,特技は腕相撲、趣味はマッサージ。,とくぎわうでずもー、しゅみわまっさーじ。,t o k u g i w a u d e z u m o: # sh u m i w a m a q s a: j i
5,2,5_2,フォースアウトのことは封殺ともいう。,ふぉーすあうとのことわふーさつともいう。,f o: s u a u t o n o k o t o w a f u: s a ts u t o m o i u
5,3,5_3,可変幅フォントのサポートなどがある。,かへんはばふぉんとのさぽーとなどがある。,k a h e N h a b a f o N t o n o s a p o: t o n a d o g a a r u
5,4,5_4,同日より注文受付を開始。,どーじつよりちゅーもんうけつけをかいし。,d o: j i ts u y o r i ch u: m o N u k e ts u k e o k a i sh i
5,5,5_5,小さな子どもがチョロチョロ入ってきた。,ちーさなこどもがちょろちょろはいってきた。,ch i: s a n a k o d o m o g a ch o r o ch o r o h a i q t e k i t a
5,6,5_6,頂点をノード、枝をアークと呼ぶ。,ちょーてんをのーど、えだをあーくとよぶ。,ch o: t e N o n o: d o # e d a o a: k u t o y o b u
5,7,5_7,ストーリー重視の長編ファンタジー。,すとーりーじゅーしのちょーへんふぁんたじー。,s u t o: r i: j u: sh i n o ch o: h e N f a N t a j i:
5,8,5_8,商品および所持金を没収した。,しょーひんおよびしょじきんをぼっしゅーした。,sh o: h i N o y o b i sh o j i k i N o b o q sh u: sh i t a
5,9,5_9,ボスゲームはアーケードモードと同じ。,ぼすげーむわあーけーどもーどとおなじ。,b o s u g e: m u w a a: k e: d o m o: d o t o o n a j i
5,10,5_10,無茶をする姉を後ろからフォローする。,むちゃをするあねをうしろからふぉろーする。,m u ch a o s u r u a n e o u sh i r o k a r a f o r o: s u r u
5,11,5_11,趣味はサッカー、料理、フィギュア集め。,しゅみわさっかー、りょーり、ふぃぎゅああつめ。,sh u m i w a s a q k a: # ry o: r i # f i gy u a a ts u m e
5,12,5_12,テーマを設けて、メッセージを募集。,てーまをもーけて、めっせーじをぼしゅー。,t e: m a o m o: k e t e # m e q s e: j i o b o sh u:
5,13,5_13,のち家族と共にダービーへ移った。,のちかぞくとともにだーびーえうつった。,n o ch i k a z o k u t o t o m o n i d a: b i: e u ts u q t a
5,14,5_14,古風で素朴な作風を打ち立てた。,こふーでそぼくなさくふーをうちたてた。,k o f u: d e s o b o k u n a s a k u f u: o u ch i t a t e t a
5,15,5_15,単位波長あたりのエネルギーである。,たんいはちょーあたりのえねるぎーである。,t a N i h a ch o: a t a r i n o e n e r u g i: d e a r u
5,16,5_16,前方へ延伸し頬骨と接する。,ぜんぽーええんしんしほーぼねとせっする。,z e N p o: e e N sh i N sh i h o: b o n e t o s e q s u r u
5,17,5_17,好きな食べ物はあんみつやポテトチップ。,すきなたべものわあんみつやぽてとちっぷ。,s u k i n a t a b e m o n o w a a N m i ts u y a p o t e t o ch i q p u
5,18,5_18,ビーチバレーなど遊びを行うレジャー。,びーちばれーなどあそびをおこなうれじゃー。,b i: ch i b a r e: n a d o a s o b i o o k o n a u r e j a:
5,19,5_19,オブザーバーシートの空間も得られた。,おぶざーばーしーとのくーかんもえられた。,o b u z a: b a: sh i: t o n o k u: k a N m o e r a r e t a
5,20,5_20,ファゴットのカデンツァが浮かび上がってくる。,ふぁごっとのかでんつぁがうかびあがってくる。,f a g o q t o n o k a d e N ts a g a u k a b i a g a q t e k u r u
5,21,5_21,レスリング選手、元アマチュアボクサー。,れすりんぐせんしゅ、もとあまちゅあぼくさー。,r e s u r i N g u s e N sh u # m o t o a m a ch u a b o k u s a:
5,22,5_22,ベーキングパウダーを多めに入れて焼く。,べーきんぐぱうだーをおーめにいれてやく。,b e: k i N g u p a u d a: o o: m e n i i r e t e y a k u
5,23,5_23,ギスギスした雰囲気で翌日のロケへ。,ぎすぎすしたふんいきでよくじつのろけえ。,g i s u g i s u sh i t a f u N i k i d e y o k u j i ts u n o r o k e e
5,24,5_24,運休や大幅な遅延が相次いだ。,うんきゅーやおーはばなちえんがあいついだ。,u N ky u: y a o: h a b a n a ch i e N g a a i ts u i d a
5,25,5_25,思わぬ形でプロ初セーブを挙げた。,おもわぬかたちでぷろはつせーぶをあげた。,o m o w a n u k a t a ch i d e p u r o h a ts u s e: b u o a g e t a
5,26,5_26,美しい黄色い花を持つポピュラー種。,うつくしいきいろいはなをもつぽぴゅらーしゅ。,u ts u k u sh i i k i i r o i h a n a o m o ts u p o py u r a: sh u
5,27,5_27,東西に長いフィヨルド状の湖。,とーざいにながいふぃよるどじょーのみずうみ。,t o: z a i n i n a g a i f i y o r u d o j o: n o m i z u u m i
5,28,5_28,オプションのパズルは島のあちこちにある。,おぷしょんのぱずるわしまのあちこちにある。,o p u sh o N n o p a z u r u w a sh i m a n o a ch i k o ch i n i a r u
5,29,5_29,ついにゲシュタポが彼の家を訪れた。,ついにげしゅたぽがかれのいえをおとずれた。,ts u i n i g e sh u t a p o g a k a r e n o i e o o t o z u r e t a
5,30,5_30,テニスウエアにパステルカラーを導入。,てにすうえあにぱすてるからーをどーにゅー。,t e n i s u u e a n i p a s u t e r u k a r a: o d o: ny u:
5,31,5_31,多重通信、多重伝送とも言う。,たじゅうつーしん、たじゅうでんそーともいう。,t a j u u ts u: sh i N # t a j u u d e N s o: t o m o i u
5,32,5_32,大学ではワンダーフォーゲル部に所属。,だいがくでわわんだーふぉーげるぶにしょぞく。,d a i g a k u d e w a w a N d a: f o: g e r u b u n i sh o z o k u
5,33,5_33,平日のラッシュアワーのみ運行する。,へいじつのらっしゅあわーのみうんこーする。,h e i j i ts u n o r a q sh u a w a: n o m i u N k o: s u r u
5,34,5_34,チャリティージーンズのデザインを行った。,ちゃりてぃーじーんずのでざいんをおこなった。,ch a r i t i: j i: N z u n o d e z a i N o o k o n a q t a
5,35,5_35,広い範囲で大雨や暴風となった。,ひろいはんいでおーあめやぼーふーとなった。,h i r o i h a N i d e o: a m e y a b o: f u: t o n a q t a
5,36,5_36,同センター副所長等を経て教授へ。,どーせんたーふくしょちょーとーをへてきょーじゅえ。,d o: s e N t a: f u k u sh o ch o: t o: o h e t e ky o: j u e
5,37,5_37,ラジオは大雨注意報をながしていた。,らじおわおーあめちゅーいほーをながしていた。,r a j i o w a o: a m e ch u: i h o: o n a g a sh i t e i t a
5,38,5_38,村の規模よりも大きい住居地区は無い。,むらのきぼよりもおーきいじゅーきょちくわない。,m u r a n o k i b o y o r i m o o: k i i j u: ky o ch i k u w a n a i
