filename_all,id,duration
6077200053655435352/00079,6077200053655435352,4.08
6077200053655435352/00080,6077200053655435352,7.2
6077200053655435352/00081,6077200053655435352,3.52
6077200053655435352/00082,6077200053655435352,3.88
6077200053655435352/00083,6077200053655435352,8.64
6077200053655435352/00084,6077200053655435352,2.48
6077200053655435352/00085,6077200053655435352,5.84
6077200053655435352/00086,6077200053655435352,2.52
6077200053655435352/00087,6077200053655435352,7.28
6077200053655435352/00088,6077200053655435352,3.32
6077200053655435352/00089,6077200053655435352,3.72
6077200053655435352/00090,6077200053655435352,3.76
6077200053655435352/00093,6077200053655435352,5.44
6077200053655435352/00094,6077200053655435352,3.72
6077200053655435352/00095,6077200053655435352,11.64
6077200053655435352/00096,6077200053655435352,25.72
6077200053655435352/00097,6077200053655435352,16.2
6077200053655435352/00099,6077200053655435352,13.08
6077200053655435352/00100,6077200053655435352,12.96
6077200053655435352/00101,6077200053655435352,6.64
6077200053655435352/00103,6077200053655435352,5.68
6077200053655435352/00104,6077200053655435352,6.6
6077200053655435352/00105,6077200053655435352,11.88
6077200053655435352/00106,6077200053655435352,5.92
6077200053655435352/00107,6077200053655435352,9.76
6077200053655435352/00108,6077200053655435352,3.84
6077200053655435352/00109,6077200053655435352,4.64
6077200053655435352/00110,6077200053655435352,4.44
6077200053655435352/00111,6077200053655435352,6.52
6077200053655435352/00112,6077200053655435352,6.76
6077200053655435352/00113,6077200053655435352,6.28
6077200053655435352/00114,6077200053655435352,5.68
6077200053655435352/00115,6077200053655435352,8.08
6077200053655435352/00116,6077200053655435352,2.76
6077200053655435352/00117,6077200053655435352,6.44
6077200053655435352/00118,6077200053655435352,6.36
6077200053655435352/00119,6077200053655435352,7.36
6077200053655435352/00120,6077200053655435352,4.32
6077200053655435352/00122,6077200053655435352,21.56
6079426564832078625/00001,6079426564832078625,13.56
6079426564832078625/00002,6079426564832078625,15.32
6079426564832078625/00003,6079426564832078625,13.68
6079426564832078625/00004,6079426564832078625,3.72
6079426564832078625/00005,6079426564832078625,3.96
6079426564832078625/00006,6079426564832078625,3.48
6079426564832078625/00007,6079426564832078625,8.04
6079426564832078625/00008,6079426564832078625,13.4
6079426564832078625/00009,6079426564832078625,20.0
6079426564832078625/00010,6079426564832078625,5.0
6079426564832078625/00011,6079426564832078625,13.84
6079426564832078625/00012,6079426564832078625,3.68
6079426564832078625/00013,6079426564832078625,9.4
6079426564832078625/00014,6079426564832078625,5.76
6079426564832078625/00015,6079426564832078625,3.8
6079426564832078625/00016,6079426564832078625,13.84
6079426564832078625/00017,6079426564832078625,11.16
6079426564832078625/00018,6079426564832078625,12.52
6079426564832078625/00019,6079426564832078625,20.08
6079426564832078625/00021,6079426564832078625,20.88
6079426564832078625/00022,6079426564832078625,5.44
6079426564832078625/00024,6079426564832078625,11.36
6079426564832078625/00025,6079426564832078625,3.44
6079426564832078625/00026,6079426564832078625,6.24
6079426564832078625/00027,6079426564832078625,4.2
6079426564832078625/00028,6079426564832078625,4.0
6079426564832078625/00029,6079426564832078625,10.04
6079426564832078625/00030,6079426564832078625,8.24
6079426564832078625/00031,6079426564832078625,12.56
6079426564832078625/00032,6079426564832078625,4.28
6079426564832078625/00033,6079426564832078625,9.92
6079426564832078625/00034,6079426564832078625,7.84
6079426564832078625/00036,6079426564832078625,17.68
6079426564832078625/00037,6079426564832078625,5.16
6079426564832078625/00039,6079426564832078625,5.64
6079426564832078625/00040,6079426564832078625,9.76
6079426564832078625/00041,6079426564832078625,6.6
6079426564832078625/00042,6079426564832078625,8.36
6079426564832078625/00043,6079426564832078625,8.6
6079426564832078625/00044,6079426564832078625,3.2
6079426564832078625/00045,6079426564832078625,4.36
6079426564832078625/00046,6079426564832078625,5.12
6079426564832078625/00047,6079426564832078625,16.92
6079426564832078625/00048,6079426564832078625,10.64
6079426564832078625/00049,6079426564832078625,4.08
6079426564832078625/00050,6079426564832078625,11.2
6079426564832078625/00051,6079426564832078625,11.52
6079426564832078625/00052,6079426564832078625,3.68
6079426564832078625/00053,6079426564832078625,13.2
6079426564832078625/00054,6079426564832078625,24.08
6079426564832078625/00055,6079426564832078625,10.92
6079426564832078625/00056,6079426564832078625,3.8
6079426564832078625/00057,6079426564832078625,34.04
6079426564832078625/00058,6079426564832078625,12.0
6079426564832078625/00059,6079426564832078625,19.12
6079426564832078625/00060,6079426564832078625,8.2
6079426564832078625/00061,6079426564832078625,8.64
6079426564832078625/00062,6079426564832078625,4.72
6079426564832078625/00063,6079426564832078625,5.56
6079426564832078625/00064,6079426564832078625,5.72
6079426564832078625/00065,6079426564832078625,7.48
6079426564832078625/00066,6079426564832078625,7.04
6079426564832078625/00067,6079426564832078625,6.92
6079426564832078625/00068,6079426564832078625,8.68
6079426564832078625/00069,6079426564832078625,18.28
6085394851386601911/00009,6085394851386601911,4.96
6085394851386601911/00010,6085394851386601911,3.76
6085394851386601911/00011,6085394851386601911,5.4
6085394851386601911/00013,6085394851386601911,4.2
6085394851386601911/00014,6085394851386601911,7.4
6085394851386601911/00015,6085394851386601911,9.76
6085394851386601911/00017,6085394851386601911,4.24
6085394851386601911/00018,6085394851386601911,6.04
6085394851386601911/00023,6085394851386601911,6.96
6085394851386601911/00025,6085394851386601911,3.56
6085394851386601911/00028,6085394851386601911,5.28
6085394851386601911/00030,6085394851386601911,6.76
6085394851386601911/00032,6085394851386601911,9.56
6085394851386601911/00033,6085394851386601911,3.2
6085394851386601911/00034,6085394851386601911,6.0
6085394851386601911/00038,6085394851386601911,8.16
6085394851386601911/00041,6085394851386601911,8.64
6085394851386601911/00045,6085394851386601911,3.0
6085394851386601911/00046,6085394851386601911,4.4
6085394851386601911/00049,6085394851386601911,5.6
6085394851386601911/00055,6085394851386601911,6.68
6085394851386601911/00056,6085394851386601911,2.52
6085394851386601911/00064,6085394851386601911,4.4
6085394851386601911/00069,6085394851386601911,2.64
6085394851386601911/00070,6085394851386601911,8.2
6085394851386601911/00071,6085394851386601911,4.12
6085394851386601911/00072,6085394851386601911,6.72
6085394851386601911/00073,6085394851386601911,3.68
6085394851386601911/00075,6085394851386601911,4.04
6085394851386601911/00077,6085394851386601911,5.4
6085394851386601911/00078,6085394851386601911,5.64
6085394851386601911/00079,6085394851386601911,3.64
6085394851386601911/00082,6085394851386601911,8.4
6085394851386601911/00083,6085394851386601911,3.68
6085394851386601911/00084,6085394851386601911,7.48
6085394851386601911/00085,6085394851386601911,4.08
6085394851386601911/00086,6085394851386601911,3.76
6085394851386601911/00087,6085394851386601911,5.8
6085394851386601911/00088,6085394851386601911,5.08
6085394851386601911/00094,6085394851386601911,15.28
6085394851386601911/00096,6085394851386601911,5.92
6085394851386601911/00104,6085394851386601911,2.96
6085394851386601911/00110,6085394851386601911,5.0
6085394851386601911/00114,6085394851386601911,5.08
6085394851386601911/00116,6085394851386601911,6.36
6085394851386601911/00119,6085394851386601911,8.56
6085394851386601911/00120,6085394851386601911,17.44
6085394851386601911/00121,6085394851386601911,16.68
6085394851386601911/00122,6085394851386601911,11.04
6085394851386601911/00133,6085394851386601911,7.72
6085394851386601911/00135,6085394851386601911,10.08
6085394851386601911/00138,6085394851386601911,6.6
6085394851386601911/00140,6085394851386601911,4.4
6085394851386601911/00142,6085394851386601911,3.28
6085394851386601911/00146,6085394851386601911,3.2
6085394851386601911/00147,6085394851386601911,3.72
6085394851386601911/00149,6085394851386601911,5.8
6085394851386601911/00150,6085394851386601911,3.4
6085394851386601911/00151,6085394851386601911,3.44
6085394851386601911/00152,6085394851386601911,8.32
6085394851386601911/00153,6085394851386601911,5.28
6085394851386601911/00156,6085394851386601911,5.16
6085394851386601911/00173,6085394851386601911,7.0
6085421909680566712/00001,6085421909680566712,4.56
6085421909680566712/00003,6085421909680566712,3.88
6085421909680566712/00004,6085421909680566712,6.28
6085421909680566712/00005,6085421909680566712,9.72
6085421909680566712/00006,6085421909680566712,9.48
6085421909680566712/00008,6085421909680566712,3.44
6085421909680566712/00009,6085421909680566712,10.0
6085421909680566712/00011,6085421909680566712,10.76
6085421909680566712/00012,6085421909680566712,9.92
6085421909680566712/00014,6085421909680566712,7.64
6085421909680566712/00015,6085421909680566712,18.24
6085421909680566712/00017,6085421909680566712,7.4
6085421909680566712/00018,6085421909680566712,5.76
6085421909680566712/00019,6085421909680566712,14.72
6085421909680566712/00020,6085421909680566712,10.16
6085421909680566712/00021,6085421909680566712,13.72
6085421909680566712/00022,6085421909680566712,10.8
6085421909680566712/00023,6085421909680566712,7.08
6085421909680566712/00024,6085421909680566712,21.52
6085421909680566712/00025,6085421909680566712,9.64
6085421909680566712/00026,6085421909680566712,27.36
6085421909680566712/00027,6085421909680566712,6.16
6085421909680566712/00028,6085421909680566712,6.12
6085421909680566712/00029,6085421909680566712,18.76
6085421909680566712/00031,6085421909680566712,7.56
6085421909680566712/00032,6085421909680566712,6.32
6085421909680566712/00034,6085421909680566712,15.44
6085421909680566712/00035,6085421909680566712,5.0
6085421909680566712/00036,6085421909680566712,6.12
6085421909680566712/00038,6085421909680566712,18.04
6085421909680566712/00039,6085421909680566712,26.88
6085421909680566712/00040,6085421909680566712,6.68
6085421909680566712/00043,6085421909680566712,24.64
6085421909680566712/00045,6085421909680566712,7.12
6085421909680566712/00047,6085421909680566712,7.4
6085421909680566712/00048,6085421909680566712,4.92
6085421909680566712/00049,6085421909680566712,17.88
6085421909680566712/00050,6085421909680566712,12.84
6085421909680566712/00051,6085421909680566712,21.4
6085421909680566712/00052,6085421909680566712,9.12
6085421909680566712/00054,6085421909680566712,10.72
6085421909680566712/00055,6085421909680566712,9.24
6085421909680566712/00056,6085421909680566712,19.72
6085421909680566712/00057,6085421909680566712,7.68
6085421909680566712/00058,6085421909680566712,9.68
6085421909680566712/00059,6085421909680566712,7.8
6085421909680566712/00060,6085421909680566712,10.4
6085421909680566712/00061,6085421909680566712,5.76
6085421909680566712/00062,6085421909680566712,6.04
6085421909680566712/00063,6085421909680566712,6.28
6085421909680566712/00064,6085421909680566712,6.88
6085421909680566712/00065,6085421909680566712,7.4
6085421909680566712/00067,6085421909680566712,9.48
6085421909680566712/00068,6085421909680566712,27.16
6085421909680566712/00069,6085421909680566712,5.36
6085421909680566712/00070,6085421909680566712,10.4
6085421909680566712/00071,6085421909680566712,5.12
6085421909680566712/00072,6085421909680566712,5.76
6085421909680566712/00073,6085421909680566712,7.12
6085421909680566712/00074,6085421909680566712,5.92
6085421909680566712/00075,6085421909680566712,8.88
6085421909680566712/00076,6085421909680566712,13.08
6085421909680566712/00078,6085421909680566712,8.16
6085421909680566712/00079,6085421909680566712,4.72
6085421909680566712/00080,6085421909680566712,5.32
6085421909680566712/00082,6085421909680566712,4.44
6085421909680566712/00085,6085421909680566712,3.28
6085421909680566712/00087,6085421909680566712,5.76
6085421909680566712/00088,6085421909680566712,4.0
6085421909680566712/00089,6085421909680566712,9.56
6085421909680566712/00094,6085421909680566712,4.44
6092441604098670412/00001,6092441604098670412,3.6
6092441604098670412/00002,6092441604098670412,15.6
6092441604098670412/00003,6092441604098670412,4.52
6092441604098670412/00004,6092441604098670412,4.08
6092441604098670412/00005,6092441604098670412,9.48
6092441604098670412/00006,6092441604098670412,22.24
6092441604098670412/00007,6092441604098670412,26.16
6092441604098670412/00008,6092441604098670412,8.0
6092441604098670412/00009,6092441604098670412,31.32
6092441604098670412/00010,6092441604098670412,15.24
6092441604098670412/00011,6092441604098670412,8.16
6092441604098670412/00012,6092441604098670412,10.76
6092441604098670412/00013,6092441604098670412,6.12
6092441604098670412/00014,6092441604098670412,6.12
6092441604098670412/00016,6092441604098670412,20.88
6092441604098670412/00017,6092441604098670412,13.96
6092441604098670412/00019,6092441604098670412,27.84
6092441604098670412/00020,6092441604098670412,11.84
6092441604098670412/00021,6092441604098670412,14.52
6092441604098670412/00022,6092441604098670412,21.8
6092441604098670412/00023,6092441604098670412,11.2
6092441604098670412/00024,6092441604098670412,22.32
6092441604098670412/00025,6092441604098670412,9.56
6092441604098670412/00026,6092441604098670412,4.36
6092441604098670412/00027,6092441604098670412,7.04
6092441604098670412/00029,6092441604098670412,17.76
6092441604098670412/00030,6092441604098670412,21.56
6092441604098670412/00031,6092441604098670412,6.32
6092441604098670412/00032,6092441604098670412,7.24
6092441604098670412/00033,6092441604098670412,7.04
6092441604098670412/00034,6092441604098670412,9.08
6092441604098670412/00035,6092441604098670412,5.12
6092441604098670412/00036,6092441604098670412,9.04
6092441604098670412/00037,6092441604098670412,19.48
6092441604098670412/00038,6092441604098670412,14.32
6092441604098670412/00039,6092441604098670412,17.4
6092441604098670412/00040,6092441604098670412,5.32
6092441604098670412/00041,6092441604098670412,13.28
6092441604098670412/00042,6092441604098670412,17.4
6092441604098670412/00043,6092441604098670412,23.48
6092441604098670412/00044,6092441604098670412,2.04
6092441604098670412/00045,6092441604098670412,24.2
6092441604098670412/00046,6092441604098670412,7.12
6092441604098670412/00047,6092441604098670412,8.0
6092441604098670412/00048,6092441604098670412,6.04
6092441604098670412/00049,6092441604098670412,9.44
6092441604098670412/00050,6092441604098670412,7.36
6092441604098670412/00051,6092441604098670412,3.36
6092441604098670412/00052,6092441604098670412,11.84
6092441604098670412/00053,6092441604098670412,6.52
6092441604098670412/00055,6092441604098670412,24.6
6092441604098670412/00056,6092441604098670412,15.0
6092441604098670412/00057,6092441604098670412,25.08
6092441604098670412/00058,6092441604098670412,12.52
6092441604098670412/00059,6092441604098670412,12.96
6092441604098670412/00060,6092441604098670412,11.68
6092441604098670412/00061,6092441604098670412,10.32
6092441604098670412/00062,6092441604098670412,10.56
6092441604098670412/00063,6092441604098670412,4.2
6092441604098670412/00064,6092441604098670412,5.76
6092441604098670412/00065,6092441604098670412,4.6
6092441604098670412/00066,6092441604098670412,4.56
6092441604098670412/00068,6092441604098670412,3.52
6092441604098670412/00069,6092441604098670412,6.12
6092441604098670412/00070,6092441604098670412,6.64
6092441604098670412/00071,6092441604098670412,8.84
6092441604098670412/00072,6092441604098670412,22.2
6092441604098670412/00073,6092441604098670412,15.12
6092441604098670412/00074,6092441604098670412,15.24
6092441604098670412/00075,6092441604098670412,5.0
6092441604098670412/00076,6092441604098670412,5.4
6092441604098670412/00077,6092441604098670412,13.24
6092441604098670412/00078,6092441604098670412,9.36
6092441604098670412/00079,6092441604098670412,19.28
6092441604098670412/00080,6092441604098670412,16.76
6092441604098670412/00081,6092441604098670412,9.08
6092441604098670412/00082,6092441604098670412,10.56
6092441604098670412/00083,6092441604098670412,4.0
6092441604098670412/00084,6092441604098670412,12.04
6092441604098670412/00085,6092441604098670412,38.84
6092441604098670412/00086,6092441604098670412,31.24
6092441604098670412/00087,6092441604098670412,7.12
6092441604098670412/00088,6092441604098670412,9.52
6092441604098670412/00089,6092441604098670412,19.4
6092441604098670412/00090,6092441604098670412,8.36
6092441604098670412/00091,6092441604098670412,8.2
6092441604098670412/00092,6092441604098670412,6.56
6092441604098670412/00093,6092441604098670412,7.0
6092441604098670412/00094,6092441604098670412,21.16
6092441604098670412/00095,6092441604098670412,9.24
6092441604098670412/00096,6092441604098670412,3.44
6092441604098670412/00097,6092441604098670412,4.6
6092441604098670412/00098,6092441604098670412,31.24
6092441604098670412/00099,6092441604098670412,11.0
6092441604098670412/00100,6092441604098670412,11.76
6092441604098670412/00101,6092441604098670412,5.32
6092441604098670412/00102,6092441604098670412,11.92
6092441604098670412/00103,6092441604098670412,30.6
6092441604098670412/00104,6092441604098670412,9.12
6092441604098670412/00105,6092441604098670412,4.6
6092441604098670412/00106,6092441604098670412,8.12
6092441604098670412/00107,6092441604098670412,11.56
6092441604098670412/00108,6092441604098670412,6.52
6092441604098670412/00109,6092441604098670412,9.28
6092441604098670412/00110,6092441604098670412,8.12
6092441604098670412/00111,6092441604098670412,19.68
6092441604098670412/00113,6092441604098670412,8.28
6092441604098670412/00114,6092441604098670412,8.84
6092631012156491804/00001,6092631012156491804,9.2
6092631012156491804/00002,6092631012156491804,3.36
6092631012156491804/00004,6092631012156491804,4.24
6092631012156491804/00005,6092631012156491804,3.52
6092631012156491804/00007,6092631012156491804,14.32
6092631012156491804/00008,6092631012156491804,5.44
6092631012156491804/00009,6092631012156491804,5.16
6092631012156491804/00010,6092631012156491804,6.56
6092631012156491804/00011,6092631012156491804,12.6
6092631012156491804/00012,6092631012156491804,12.96
6092631012156491804/00013,6092631012156491804,7.12
6092631012156491804/00014,6092631012156491804,10.68
6092631012156491804/00015,6092631012156491804,3.48
6092631012156491804/00016,6092631012156491804,6.36
6092631012156491804/00017,6092631012156491804,4.24
6092631012156491804/00019,6092631012156491804,11.36
6092631012156491804/00020,6092631012156491804,7.76
6092631012156491804/00021,6092631012156491804,18.44
6092631012156491804/00022,6092631012156491804,8.48
6092631012156491804/00023,6092631012156491804,8.36
6092631012156491804/00024,6092631012156491804,6.72
6092631012156491804/00025,6092631012156491804,3.2
6092631012156491804/00026,6092631012156491804,3.8
6092631012156491804/00027,6092631012156491804,3.56
6092631012156491804/00028,6092631012156491804,7.32
6092631012156491804/00029,6092631012156491804,4.16
6092631012156491804/00030,6092631012156491804,9.04
6092631012156491804/00031,6092631012156491804,6.4
6092631012156491804/00032,6092631012156491804,11.08
6092631012156491804/00033,6092631012156491804,2.56
6092631012156491804/00034,6092631012156491804,6.48
6092631012156491804/00036,6092631012156491804,6.12
6092631012156491804/00038,6092631012156491804,5.88
6092631012156491804/00039,6092631012156491804,16.44
6092631012156491804/00040,6092631012156491804,13.32
6092631012156491804/00041,6092631012156491804,38.6
6092631012156491804/00042,6092631012156491804,12.84
6092631012156491804/00044,6092631012156491804,4.0
6092631012156491804/00046,6092631012156491804,11.44
6092631012156491804/00048,6092631012156491804,5.12
6092631012156491804/00049,6092631012156491804,10.56
6092631012156491804/00050,6092631012156491804,4.64
6092631012156491804/00051,6092631012156491804,8.44
6092631012156491804/00054,6092631012156491804,11.96
6092631012156491804/00057,6092631012156491804,7.8
6092631012156491804/00059,6092631012156491804,3.68
6092631012156491804/00060,6092631012156491804,16.92
6092631012156491804/00061,6092631012156491804,5.68
6092631012156491804/00062,6092631012156491804,8.16
6092631012156491804/00063,6092631012156491804,8.24
6092631012156491804/00065,6092631012156491804,5.24
6092631012156491804/00066,6092631012156491804,7.12
6092631012156491804/00067,6092631012156491804,5.28
6092631012156491804/00068,6092631012156491804,8.76
6092631012156491804/00069,6092631012156491804,9.32
6092631012156491804/00070,6092631012156491804,5.68
6092631012156491804/00072,6092631012156491804,4.52
6092631012156491804/00073,6092631012156491804,10.44
6092631012156491804/00074,6092631012156491804,5.72
6092631012156491804/00075,6092631012156491804,5.72
6092631012156491804/00076,6092631012156491804,6.52
6092631012156491804/00077,6092631012156491804,11.4
6092631012156491804/00078,6092631012156491804,4.36
6092631012156491804/00079,6092631012156491804,12.04
6092631012156491804/00080,6092631012156491804,12.12
6092631012156491804/00081,6092631012156491804,3.92
6092631012156491804/00082,6092631012156491804,18.84
6092631012156491804/00083,6092631012156491804,7.96
6092631012156491804/00085,6092631012156491804,5.56
6092631012156491804/00086,6092631012156491804,9.44
6092631012156491804/00087,6092631012156491804,7.28
6092631012156491804/00088,6092631012156491804,4.6
6092631012156491804/00089,6092631012156491804,6.08
6092631012156491804/00091,6092631012156491804,4.72
6092631012156491804/00092,6092631012156491804,9.0
6092631012156491804/00093,6092631012156491804,20.4
6092631012156491804/00095,6092631012156491804,9.2
6092631012156491804/00096,6092631012156491804,4.96
6092631012156491804/00097,6092631012156491804,5.36
6092631012156491804/00101,6092631012156491804,32.28
6092631012156491804/00102,6092631012156491804,5.8
6092631012156491804/00103,6092631012156491804,8.68
6092631012156491804/00104,6092631012156491804,3.88
6092631012156491804/00105,6092631012156491804,8.64
6092631012156491804/00107,6092631012156491804,4.4
6092631012156491804/00108,6092631012156491804,5.88
6092631012156491804/00110,6092631012156491804,5.52
6092631012156491804/00111,6092631012156491804,3.44
6092631012156491804/00112,6092631012156491804,4.68
6092631012156491804/00114,6092631012156491804,6.84
6092631012156491804/00115,6092631012156491804,7.76
6092631012156491804/00116,6092631012156491804,3.92
6092631012156491804/00118,6092631012156491804,8.92
6092631012156491804/00119,6092631012156491804,5.0
6092631012156491804/00120,6092631012156491804,3.84
6092631012156491804/00121,6092631012156491804,9.76
6092631012156491804/00123,6092631012156491804,5.24
6092631012156491804/00125,6092631012156491804,4.08
6092631012156491804/00126,6092631012156491804,8.52
6092631012156491804/00127,6092631012156491804,15.72
6092631012156491804/00128,6092631012156491804,9.44
6092631012156491804/00130,6092631012156491804,14.12
6092631012156491804/00132,6092631012156491804,8.8
6092631012156491804/00135,6092631012156491804,12.6
6092631012156491804/00136,6092631012156491804,8.28
6092631012156491804/00137,6092631012156491804,5.8
6092631012156491804/00138,6092631012156491804,6.6
6092631012156491804/00139,6092631012156491804,10.0
6092631012156491804/00140,6092631012156491804,5.12
6092631012156491804/00141,6092631012156491804,11.0
6092631012156491804/00142,6092631012156491804,4.24
6092631012156491804/00143,6092631012156491804,8.2
6092631012156491804/00144,6092631012156491804,5.44
6092631012156491804/00145,6092631012156491804,3.16
6092631012156491804/00146,6092631012156491804,3.64
6092631012156491804/00147,6092631012156491804,30.36
6092631012156491804/00148,6092631012156491804,4.6
6092631012156491804/00149,6092631012156491804,5.04
6092631012156491804/00150,6092631012156491804,4.2
6092631012156491804/00151,6092631012156491804,9.44
6092631012156491804/00152,6092631012156491804,4.76
6092631012156491804/00153,6092631012156491804,13.88
6092631012156491804/00154,6092631012156491804,18.56
6092631012156491804/00155,6092631012156491804,23.24
6092816554874091313/00003,6092816554874091313,8.16
6092816554874091313/00004,6092816554874091313,7.96
6092816554874091313/00008,6092816554874091313,17.36
6092816554874091313/00009,6092816554874091313,8.2
6092816554874091313/00010,6092816554874091313,11.92
6092816554874091313/00011,6092816554874091313,6.12
6092816554874091313/00012,6092816554874091313,9.44
6092816554874091313/00013,6092816554874091313,9.88
6092816554874091313/00014,6092816554874091313,4.76
6092816554874091313/00015,6092816554874091313,6.52
6092816554874091313/00017,6092816554874091313,19.24
6092816554874091313/00018,6092816554874091313,12.76
6092816554874091313/00019,6092816554874091313,10.4
6092816554874091313/00020,6092816554874091313,12.12
6092816554874091313/00021,6092816554874091313,9.4
6092816554874091313/00022,6092816554874091313,5.32
6092816554874091313/00023,6092816554874091313,18.88
6092816554874091313/00024,6092816554874091313,12.36
6092816554874091313/00026,6092816554874091313,6.6
6092816554874091313/00027,6092816554874091313,3.48
6092816554874091313/00028,6092816554874091313,10.4
6092816554874091313/00029,6092816554874091313,23.64
6092816554874091313/00030,6092816554874091313,5.08
6092816554874091313/00031,6092816554874091313,10.6
6092816554874091313/00032,6092816554874091313,4.6
6092816554874091313/00034,6092816554874091313,5.6
6092816554874091313/00035,6092816554874091313,3.88
6092816554874091313/00036,6092816554874091313,6.16
6092816554874091313/00037,6092816554874091313,13.72
6092816554874091313/00038,6092816554874091313,10.48
6092816554874091313/00040,6092816554874091313,3.96
6092816554874091313/00042,6092816554874091313,3.96
6092816554874091313/00044,6092816554874091313,4.72
6092816554874091313/00045,6092816554874091313,12.92
6092816554874091313/00046,6092816554874091313,4.24
6092816554874091313/00048,6092816554874091313,4.84
6092816554874091313/00052,6092816554874091313,10.8
6092816554874091313/00053,6092816554874091313,13.8
6092816554874091313/00054,6092816554874091313,32.76
6092816554874091313/00055,6092816554874091313,9.36
6092816554874091313/00056,6092816554874091313,4.84
6092816554874091313/00057,6092816554874091313,10.32
6092816554874091313/00058,6092816554874091313,5.8
6092816554874091313/00059,6092816554874091313,12.08
6092816554874091313/00060,6092816554874091313,15.04
6092816554874091313/00061,6092816554874091313,4.48
6092816554874091313/00062,6092816554874091313,5.76
6092816554874091313/00064,6092816554874091313,21.16
6092816554874091313/00065,6092816554874091313,14.12
6092816554874091313/00066,6092816554874091313,6.32
6092816554874091313/00067,6092816554874091313,7.28
6092816554874091313/00068,6092816554874091313,4.84
6092816554874091313/00069,6092816554874091313,4.68
6092816554874091313/00070,6092816554874091313,10.8
6092816554874091313/00071,6092816554874091313,6.64
6092816554874091313/00072,6092816554874091313,3.96
6092816554874091313/00073,6092816554874091313,3.88
6092816554874091313/00075,6092816554874091313,12.24
6092816554874091313/00076,6092816554874091313,13.92
6092816554874091313/00077,6092816554874091313,4.48
6092816554874091313/00081,6092816554874091313,3.8
6092816554874091313/00082,6092816554874091313,10.88
6094995391652879450/00001,6094995391652879450,4.56
6094995391652879450/00004,6094995391652879450,6.48
6094995391652879450/00008,6094995391652879450,3.72
6094995391652879450/00009,6094995391652879450,4.04
6094995391652879450/00010,6094995391652879450,7.8
6094995391652879450/00011,6094995391652879450,5.76
6094995391652879450/00012,6094995391652879450,10.04
6094995391652879450/00014,6094995391652879450,4.32
6094995391652879450/00016,6094995391652879450,16.48
6094995391652879450/00017,6094995391652879450,4.2
6094995391652879450/00018,6094995391652879450,5.2
6094995391652879450/00019,6094995391652879450,6.2
6094995391652879450/00022,6094995391652879450,4.76
6094995391652879450/00026,6094995391652879450,4.04
6094995391652879450/00030,6094995391652879450,5.96
6094995391652879450/00031,6094995391652879450,4.56
6094995391652879450/00034,6094995391652879450,15.68
6094995391652879450/00036,6094995391652879450,15.16
6094995391652879450/00040,6094995391652879450,3.92
6094995391652879450/00041,6094995391652879450,5.48
6094995391652879450/00048,6094995391652879450,17.48
6094995391652879450/00054,6094995391652879450,11.04
6094995391652879450/00055,6094995391652879450,6.16
6094995391652879450/00056,6094995391652879450,12.52
6094995391652879450/00059,6094995391652879450,13.6
6094995391652879450/00062,6094995391652879450,11.76
6094995391652879450/00063,6094995391652879450,16.24
6094995391652879450/00064,6094995391652879450,12.24
6094995391652879450/00066,6094995391652879450,9.32
6094995391652879450/00068,6094995391652879450,5.32
6094995391652879450/00070,6094995391652879450,44.84
6094995391652879450/00071,6094995391652879450,6.64
6094995391652879450/00072,6094995391652879450,5.4
6094995391652879450/00073,6094995391652879450,11.2
6094995391652879450/00074,6094995391652879450,5.12
6094995391652879450/00077,6094995391652879450,26.52
6094995391652879450/00079,6094995391652879450,10.52
6094995391652879450/00081,6094995391652879450,5.2
6094995391652879450/00082,6094995391652879450,4.64
6094995391652879450/00083,6094995391652879450,5.08
6094995391652879450/00085,6094995391652879450,3.48
6094995391652879450/00086,6094995391652879450,4.48
6094995391652879450/00087,6094995391652879450,9.72
6094995391652879450/00089,6094995391652879450,13.6
6094995391652879450/00090,6094995391652879450,15.28
6094995391652879450/00097,6094995391652879450,13.36
6094995391652879450/00100,6094995391652879450,5.68
6094995391652879450/00101,6094995391652879450,4.56
6094995391652879450/00102,6094995391652879450,4.04
6094995391652879450/00104,6094995391652879450,5.56
6094995391652879450/00106,6094995391652879450,15.28
6094995391652879450/00108,6094995391652879450,21.76
6094995391652879450/00109,6094995391652879450,6.48
6094995391652879450/00111,6094995391652879450,16.28
6094995391652879450/00112,6094995391652879450,4.48
6094995391652879450/00116,6094995391652879450,4.76
6094995391652879450/00117,6094995391652879450,5.96
6094995391652879450/00118,6094995391652879450,5.0
6094995391652879450/00119,6094995391652879450,6.52
6094995391652879450/00121,6094995391652879450,18.44
6094995391652879450/00122,6094995391652879450,13.96
6094995391652879450/00126,6094995391652879450,7.72
6094995391652879450/00127,6094995391652879450,15.28
6094995391652879450/00129,6094995391652879450,6.84
6094995391652879450/00130,6094995391652879450,3.64
6094995391652879450/00132,6094995391652879450,27.92
6094995391652879450/00133,6094995391652879450,3.84
6094995391652879450/00135,6094995391652879450,8.96
6094995391652879450/00138,6094995391652879450,4.8
6094995391652879450/00140,6094995391652879450,10.28
6094995391652879450/00143,6094995391652879450,16.56
6094995391652879450/00150,6094995391652879450,8.0
6094995391652879450/00151,6094995391652879450,25.64
6094995391652879450/00152,6094995391652879450,8.84
6094995391652879450/00158,6094995391652879450,36.64
6094995391652879450/00159,6094995391652879450,7.24
